,YYYYMM,DATE,04.46.036,04.46.037,06.01.010.001.001,06.02.021.424,06.02.021.426,06.02.023.525,12508,13.01.005.002.001,13.01.005.002.002,13.01.005.002.020,13.01.006.002.001,13.01.006.002.002,13.01.006.002.020,13.01.009.005,13.03.006.001.001,13.03.006.001.002,13.03.006.001.026,13.03.007.001.005,14.09.002.003,14.09.002.004,14.09.005.001,14.09.005.011,14.09.005.012,14.09.005.013,14.09.005.014,14948,14970,19597,20651,24447,29454,29820,29894,30213,30234,30236,30879,30916,30932,40482,43515,43520,45376,45378,45390,46204,46206,46218,53163,533973,533979,541309,58618,69813,86174,88944,94431,97726,97730,97738,98499,DV
22,200512,24072,-0.5925059482098244,-0.3281717357052605,0.052906488155464074,-0.7146406483609055,-0.47442919629518204,-0.11090284691969045,0.17694744458326297,0.3063986816580009,-0.202318702217695,-0.7114185397266138,-0.24781560955494114,-0.44808552444439,0.48949922968583537,-0.2816559000679449,-0.4837638984051915,-0.41269999856224066,-0.47527111910412523,-0.490640080837315,0.10937085549797186,-0.60472303329108,0.6953823086914697,-0.1217793120832987,0.7429484588647083,0.22142726866579532,0.575323757442111,0.4758949452267563,-0.5100940474680195,-0.08597869577321453,-0.006356488603158999,-0.16508810813548933,-0.013374477732272634,-0.42855566847103743,-0.30237354706528,-0.5480338167898197,-0.16899747388504088,-0.8029582963738487,0.4774843281083379,-0.03969600423261585,-0.5324468013488906,-0.23989305308523162,-0.4554827606256124,-0.8190258086900738,-0.47593414516148463,-0.6448938840264791,-0.12009533438389139,-0.5386064743181646,-0.6287675182331917,0.11100441616058028,0.18759645445105283,-0.06237345160031755,-0.17194975853185265,0.5158160812924948,0.161245927714024,0.017096740000084425,-0.40981551118670434,-0.5234308946702846,-3.0433524540161625,-0.5175100509553417,-0.6498368244333509,0.3708573973655023,0.3369813060594209,1.3547744444444536
23,200601,24073,-0.4067824629335966,-0.7003176524739424,0.8280680999612241,-1.180692369455972,-1.0695808386273984,-0.11090284691970935,0.17694744458331774,-0.6075560879117867,-1.21966954847186,-1.0626751188787853,-1.2395583726835735,0.06918881381361543,-0.672878864135974,-0.6813407506886309,-1.059677162012733,-0.2668718307343735,-0.9662122784788265,-1.127686786665537,0.6943397217735762,-0.32718079520772103,0.9576462957681195,0.6005516029340089,0.9759944633508877,0.5751535633114091,1.0659433588501217,0.3313485328132657,-0.6509498286220385,0.7776189520763959,-0.6292923717068569,-0.6245219506544463,0.8604247341047132,0.887162833048883,-0.20795923059427435,-1.0263051989223928,-0.5181910494426976,1.0432884375170315,-0.30187247768669284,-0.03969600423261946,-0.23889069883085667,-0.03701657753585916,-1.3968286916095798,1.2490588338505064,0.05810606995278789,-0.40642758310946353,0.41171016723779635,0.26646744627574315,0.016576694351134916,1.2464770846867759,-0.23531400843887026,0.48179826069573395,-0.27448667025366524,-0.6437725911889565,0.04730953730488778,0.017096740000055854,-0.030929472542397706,0.32618283897010825,0.0361368644513931,-0.005432641966012265,-0.7774953850155779,-0.4786138270677826,-0.0074425319129738324,1.7813422222222302
24,200602,24074,-0.49599071498957775,-1.0294032949848226,-0.20648611345993248,-1.1824444435954615,-1.0695808386273975,-0.004479551956498163,0.5898248152778073,-0.3255115662002609,-0.06672639351326297,-0.3535380244339846,1.1335000823915569,-0.780881802260725,0.041711584453286196,0.06199015418733937,-0.47029818051612354,-0.7583411068428131,-0.44393103856276567,-0.38511025025605383,-0.2517269998125022,-0.48767323631810994,0.9275574544916748,0.1079940263689993,0.5147789806922571,0.02737420771531644,0.4031309872830721,0.8305328399469208,-0.5751044080006424,-0.3894048963690893,-0.2140017829709796,-1.0511390901363573,0.6419749311455505,-0.3225772467047664,0.39224606697133657,-0.18505999999246453,0.030541712147900323,-0.7588739939849174,0.015429923644485824,-0.03969600423261743,-0.41759897104303495,-0.3638731214765093,-0.9772365130702043,-2.2859230551432392,0.37583475242008213,0.121426017953309,1.4271544926623239,-0.9269329219956992,-0.41315111869757587,1.109027762571842,-0.10406593374888981,0.4297568911206535,-0.560499671389065,0.421430956788097,-0.8466529105206246,0.017096739999984425,-0.18248388800011972,0.14944614751105212,-0.425786533318722,-1.3064985522549601,-0.7675616890762365,-0.376188646245646,-0.260695353951503,1.717558888888893
25,200603,24075,0.21404809498101965,-0.07168771839646663,0.8280680999611384,-1.2682960764287345,-1.165891685311868,-0.11090284691954551,0.039321654351826406,0.5131252755725011,1.2928630791143523,1.6250654866175156,1.1863969665262133,1.6380455292974612,1.1906930953346373,0.3326765023354645,0.15858739553691845,0.13815582656394443,0.097567041020218,0.16911314818084355,-0.045210580377697394,-0.39853673117191085,0.9451723590189718,-0.22923053168135601,0.29217086787990953,-0.602362885175671,-0.09925259907457104,0.6221776508824816,-0.5105107805483557,-0.6563616017009152,-0.006356488603099983,2.000814292311007,0.2050753252270204,0.054835704279199544,-0.005642838156431159,-0.893926512796372,0.5792744737384942,-0.005563194834883533,-0.15862309050318713,0.48151638532264873,0.9459350494233582,0.6698308253703015,-0.8057510140149711,-1.7989612643124615,-0.2832637904894457,-0.23349305283821617,1.1533173169179707,-0.0805065787341666,-0.38893170445888636,5.419636063967091,0.4306484446176751,0.15144869730605695,0.3473925233500071,0.42143095678813053,0.25765364267560475,0.017096740000203475,0.23429075450863224,0.17925715570904352,0.03613686445143468,-1.6391101516391122,-0.6650544011914984,0.15379118846721415,-0.6051191919238574,2.1403722222222252
26,200604,24076,-0.5489269022732305,-0.4154814487715712,-0.46587871507481465,-1.4408753791650595,-1.3881474853529245,-0.11090284691966523,-0.0983041358795515,-1.3094476130382244,-0.5995099407720127,-0.8501405126922342,-1.0101020301893082,-0.5234782106553298,-0.6908189343539323,0.11478296406857127,-0.5819052529122338,-0.417562916968139,-0.5267898832163613,-0.6314792233305746,0.8025241884560085,-0.124840883591403,1.318829667413982,0.4953786113436172,1.4139891793062678,-0.556051755402913,0.744227103398607,0.7224485856197742,-0.5663530133135561,1.72728460874889,-0.006356488603011458,0.3271624374205135,-0.013374477732055329,0.888064010104681,-0.3226051863090506,-0.4668984930345807,-0.19393987213916003,0.4729033315789076,1.0905516354955107,-0.5181035115538742,-0.6255871296628541,-0.5538685509592522,-0.41899648423089547,0.2931708740715904,0.11726406365537645,-0.6074009844214784,4.37302157313231,-0.6180322552951907,-0.43411231577411313,1.2244643973725189,-0.13323217256888142,0.273632782395344,0.7375570337673657,-1.5336894793723266,-0.057862515380449675,0.017096740000127283,-0.030929472542384782,0.24713043330245324,0.03613686445141936,-0.3840736713716926,-0.6885148320269743,0.8463357597142328,-0.6253794176869352,2.4960266666666713
27,200605,24077,1.3190318652913635,-0.23460326184565256,-0.2095023065023338,-1.5766611249728284,-1.538787527603003,-0.11090284691961483,0.039321654351826406,1.7856877131075872,0.4163602805147204,-0.1338607974522186,0.14132015493120106,0.15878383827053952,-0.1963334703287046,0.3347547907114698,-0.3608348318424683,0.5632092061984935,-0.3950573451866952,-0.3234446335920034,0.00300556213923042,-0.08889780224520923,1.4929807505102632,0.7099845688129571,1.023366433255022,-0.638421932785188,0.7970428381866317,0.33568926591880444,-0.5759378741613161,-0.13703598914269505,0.408934100132677,-0.9855056840619975,0.6419749311454201,0.6461880883184784,-0.11354491412328395,-0.48397961382565047,-0.2687670669015212,-0.7439840994965462,-0.3732467352872025,-0.04473187273074245,1.1741162331519108,-0.5216659357927023,0.6245110206583209,1.146856976515653,-0.22644277878128483,-0.23250871730791334,1.3994443815338886,-0.6139189201393037,0.23092859532143709,-0.1149140805639938,-0.3762841627355155,-0.11215215293300235,-0.3265424915914327,-0.18533055788228578,0.7309278797596942,0.017096740000108235,0.12062494291532107,-0.1579798745298316,1.2679325918384006,0.8135484400656995,-0.6410303564020174,0.5202666060877436,-0.5544686275161486,3.39993
28,200606,24078,0.40134862655170694,0.42338026035232895,-1.2470727129656345,-1.425106711909948,-1.3702435459051951,-0.11090284691959591,-0.09830413587967667,0.17893913693199012,0.2175136265508564,0.5659780418068634,0.4708733964718357,-0.0722462335886847,-0.14115052532998418,0.11051390263642044,0.41650143636310005,-0.27604121419619154,0.2929415840366707,0.4251499741672433,-0.15993119192217556,-0.0885113658161776,0.6369701679553749,-0.0373990521388366,-0.2561136342387018,-0.06028404078268079,-0.1554568371076554,0.9308037746842712,-0.4609195439882133,-0.3587705203473266,0.6165793945005743,-0.5588885445800514,0.20507532522696453,-0.183075038461371,0.4394532252068327,-1.0220349187249045,-0.4932486511885733,0.48660773116968775,1.412862756657385,0.3102968563866214,0.3863358410979223,0.6134762488288005,0.3143776713031583,-0.39218275746801484,-0.053836079973359256,-0.08679767566067116,0.37184741922456077,-0.8618279894522071,2.717103443244526,1.0104891298631453,-0.41517248116215966,-0.10536414820580026,-1.3814427975179646,0.44839813521790034,-0.040333839932890324,0.35219284400217443,0.19640215064419123,-0.6533217161040211,0.03613686445140842,0.3192217421218943,-0.5134422475640392,0.09741035498712958,-0.625379417686926,3.689875555555556
29,200607,24079,-0.5704798682973662,-0.3045762075145704,0.309282896729488,-1.2376347789882607,-1.1658916853118715,-0.11090284691972825,0.17694744458332556,-1.5486210421680777,-0.6673708524797485,-0.5413256623024514,-0.6902098914972459,-0.44985928460260927,0.22662559171671576,-0.9082277069537597,-0.1280972161689824,-0.31234044774275516,-0.15056864781804985,-0.12109098004094884,0.4774234265237446,0.06727643644315552,0.7984468783957706,0.2808350710799488,-0.016252300483171556,-0.3602752840889427,0.09224737378402519,0.4225039280289772,-0.3225641613162153,0.6142356132940253,1.447160571972317,0.6881461708281813,0.8604247341047008,-0.0680848461368119,0.46642874419854885,-0.4754390534304069,-0.21888227039328265,-0.9048607662328965,0.544851609843011,-0.42745787858774636,0.24675155503388718,-0.7551348957503115,0.6901863181688361,0.6238239419196254,-0.3992831110253796,2.4965762322594087,1.0995568948890078,0.008289243683820856,0.3173799573573069,1.4881232832884184,-0.14781529197889148,-0.03861543505516492,0.741553661061321,1.607986807699318,0.30147533129449106,0.35219284400208395,0.9162856240683096,0.21652091595636783,0.0361368644513559,0.7795160423370184,-0.39853545269119095,0.09553099387109941,-0.6355095305685011,3.485535555555557
30,200608,24080,-0.46807699557783405,-0.5105520252215647,0.831084293003454,-1.0054849555104692,-0.9072106291529403,-0.11090284691970935,0.31457323481483257,0.6883300536965381,0.7973637791447757,-0.18101827385486297,-0.2631621375339172,0.6849094673475985,0.6744319472606648,0.020472594387279296,0.32385428040877556,0.12651209520204026,0.24949830103575718,0.3208783883440891,-0.20248052904143113,0.0064756071275731564,0.6559305518140871,0.08857447324824293,-0.2229839549871201,0.27530962003637444,-0.10996634617638125,-0.6961029932610189,-0.05710518914132641,-0.014498485055961274,0.8242246888686192,1.803914074088277,0.8604247341047566,-0.367636099496551,-0.6058481357220408,-0.8853859524008614,-0.21888227039327593,0.8504584107945155,0.4571990127909867,-0.03969600423261712,0.5254153015342445,1.2011739756186635,0.13924354460843746,1.0867382369069198,0.4774121912923366,0.26491128597570374,1.2088378519921907,-0.7855576327007912,0.5870905194446161,1.7757776261841638,-0.04087241630556518,-0.2852462734762536,-0.14700322956219428,-0.1988141470972449,1.02891536236819,0.35219284400207446,0.5752881892884796,-0.6458689640545808,0.03613686445140842,0.4721226945071827,-0.2079634844931076,-0.5425121050118682,-0.5038180631084593,3.286282222222221
31,200609,24081,2.090522912535638,1.5021402706827944,0.0498902951137914,-0.9222614338863615,-0.7868220707973628,-0.11090284691970305,0.7274506055092048,0.6154263249482194,0.10115185400508211,0.5803893856297744,0.7164521764133779,0.7325103260847267,-0.06919378618863219,0.9437950567347411,-0.18698725039249098,-0.3957138751570513,-0.14662108012836642,-0.22351733394366216,-1.5911054335292343,-0.40640026315789335,0.01834606477589132,-0.08772292422781684,0.02101947424253615,0.18560390110608369,-0.17681167334702702,-0.04976783385059239,0.08958485513741461,-1.786915954882489,0.8242246888685306,-1.313672714432771,0.42352512818623894,-0.6210470875974936,0.29783175050033744,-0.5950068989633074,-0.044285482614452705,-0.3661490981220194,0.7682405143322242,0.3543607057451613,0.35024080871608637,-1.6890107355807538,-0.5904819832860984,-0.8009901868074144,-0.2721290443541447,0.43922682430439663,1.764527371535166,0.08111368191748311,0.3843363200396075,1.0497945804631903,0.20704061366438353,-0.5149071000793523,-0.24031102189690529,-0.05049466573336984,0.44170473487498463,0.017096740000041567,0.4237337738307877,-0.9759194119599939,0.03613686445144999,-0.627074784650175,0.01776390408606626,-0.5998326190499713,-0.3316061441222343,3.7232966666666645
32,200610,24082,-0.5920854025313093,0.4636240922531379,-2.0252505178125957,-0.9643112132332768,-0.8294210991385685,-0.11090284691961483,0.8650763957406883,-1.2701647826216056,-0.6139100578955804,-1.3273874978962528,-0.6430442088628708,-0.6897423982780826,-0.5025090055769846,0.20606696021263746,0.03325062844684014,-0.30119598480159704,0.044845972027760826,0.057573963880922986,-0.6919669441424424,-0.6150804282783352,-0.1117666908536937,0.2782135484409899,0.7746541452023612,-0.17784419559103032,0.7091267013644733,-0.06409225309868122,0.08500079125370423,-0.9276946464644966,0.6165793945006274,-0.6245219506542131,0.2050753252270142,-0.9707037852617226,-0.2349347495859918,-0.582196058370794,-0.2188822703932806,0.6659396167343076,0.5250671665082145,-0.4337527142103961,0.2030841382362798,0.5007670957458099,0.10640589585318788,-1.3300350953643199,0.4062130897248379,0.2981583203825726,1.0815837952302747,-0.1671032873372988,-0.07639885966895493,0.3909625292423243,-0.001984097878919101,-0.42553170450477135,0.4237669746062329,0.04389045877090821,0.25765364267560475,0.01709674000014157,0.1585135467797384,-0.2860075079512217,0.036136864451390915,-0.5508079365028111,0.09666985764682155,-1.2341169957008769,-0.02770275767603433,3.4357133333333274
33,200611,24083,0.7089777903888156,1.3692041914334419,-2.028266710853968,-1.1421467383879562,-1.027599187508517,-0.11090284691964003,0.314573234814856,0.9092063952989343,0.48889491444675204,1.6446731941368755,0.07014934396816744,0.55048891470714,-0.44327215978155243,0.7756733112251891,-0.5049661672657413,-0.16898442839432906,-0.41154896045867395,-0.5259929809047987,-0.12293596804771767,-0.6011462495991818,0.030431923492853463,0.7446807330268086,1.2532409245018699,0.17159566815006203,1.151996809678067,-0.06192188654590801,0.15251155026835775,0.07011074395635566,0.20128880576486227,-0.9855056840619508,-0.013374477732117416,-0.7482932878814873,-0.37655622429248015,-0.560844657382236,0.03054171214790174,-0.9397803189205676,0.4571990127910778,0.8617244569305971,1.2041533580011363,0.3961085964544825,-0.6671031637150199,-0.7468833211595509,0.16573401576213398,-0.12774309540977827,0.5984079759627544,-0.09929107603264342,-0.5063206142154123,2.3046568739460955,0.48411988245433574,0.14013535609407007,-0.2517926045469515,0.07085763720080253,0.10865990137137083,0.01709674000017014,0.0827363390509253,-0.566018049238741,0.036136864451445615,-0.7739772208890286,0.14316800885227512,-0.8732796614283149,0.13437904842863624,2.5617611111111076
34,200612,24084,-1.6447638040757726,-0.2955635919722492,0.04989029511306274,-1.2131057410358805,-1.1060060947452466,-0.11090284691962743,0.1769474445832708,0.3365990411269522,-0.5401170526360117,-0.7068336528937129,0.7151818821511139,-0.5499287742780125,-0.4708854609775582,-1.379217131959489,-0.28650650580393516,-0.22795968580555476,-0.21479176683019538,-0.2869758767411343,0.15295052087135694,-0.4876642494243976,0.04642841468807184,0.2777922323025484,0.3182396204108766,0.6582897008554396,0.4740385551857919,-0.07016927944641227,0.21335457999760696,0.3385262290988251,-0.006356488603182606,-1.576206338729173,-0.013374477732285051,0.015183913822423447,0.5001481429381847,-0.7359261454851544,-0.11911267737681619,0.37245351039717794,1.270865549431257,-0.23231797428565273,0.7147249119284993,0.919401092911178,0.43843101104521864,2.0005430789597027,0.2219700533849801,-0.8849174919019593,2.2782232205008177,0.9418422675731858,-0.1608487454480694,1.4835457027603314,-0.2255919288322132,0.34377549790963985,0.18415870334804374,-1.0347966784210325,0.18753894088537199,-0.3179993640018913,0.310067962237441,-0.19125108903642404,0.036136864451358094,1.303957739709797,0.21178800775243,-0.09052575661316951,-0.25056524106992556,3.495345555555563
35,200701,24085,0.23239440020643384,-0.38287330503856604,-0.20648611345971815,-1.0597992538335665,-0.9374621130474193,-0.11090284691969045,-0.5111815065740255,-2.1657106491290263,0.22170126887228128,-0.38897751035812816,-1.1178870705454194,0.6937887741217913,1.0492899171606769,-0.3854471213614241,0.3250407256083649,-0.32685002382767353,0.3003357590493747,0.3596602233187137,-1.267968734831399,-0.8351424942676196,-0.3674930556956598,-0.32223216816203515,-1.063187004448805,0.12469533825278432,-0.5904997010834427,0.1403562761708233,0.265862948120112,-1.4616080571283017,0.6165793945006687,-0.7557887628026531,-0.013374477732160876,-0.009508337507499912,1.2622065544540872,-0.7103044642986226,-0.04428548261444835,0.39436601343383604,0.8235868684717563,0.06102136572975493,0.15335881390605696,0.09018375237209464,0.15748668280581438,-0.8490851784944288,1.1738221396777502,-0.4627110072423015,1.4990005038675132,0.3417800921618277,-0.5099822296928854,0.8581557689856187,0.21676269327105613,0.09375065712496142,-0.3539408168561515,-0.02352748730360006,-0.1455058926182706,0.017096740000098712,0.2342907545085913,-0.015579076441614345,0.036136864451362466,0.18823373647556452,0.32303131192424506,1.2438206357488224,-0.2505652410699601,2.8280466666666726
36,200702,24086,-0.1230192663524698,0.008674770189302424,1.0904768946191934,-0.988840251185626,-0.8590552058106995,-0.11090284691962113,0.039321654351896815,-0.006811879141979028,-1.595981736460031,0.08284232027101826,0.09027721377389183,-0.9698161505628426,-1.0344244474966622,0.15620946484185044,0.03649377204877958,-0.0809108396803975,0.06758957267638897,0.02474627096105809,0.5135815086917265,-0.6089288995418665,-0.08072044827802653,0.38166226472417447,0.21655755260766785,-0.18721247756798784,-0.008317854098544134,0.07437713296708985,0.23919203097852518,0.3356086694777007,1.2395152776044729,-0.06663799902414186,-0.23182428069137317,-0.24381437202476836,-1.6916127751384942,-0.3943037296755563,-0.21888227039328104,-0.6013033552728323,0.24683277986386892,-0.47403966219534327,-0.4539464162387304,-1.2252930771821873,-0.1964301982230503,-0.2599215303287888,0.5607195925998864,-0.4913081581363284,0.3354242991427105,0.41170819026651284,-0.52493124033925,0.2347564929294004,-0.45892183939216136,0.10166999597330946,-0.4877132147109438,1.2439298988970644,-0.16303456806582373,0.01709674000014157,0.3100679622374862,0.4188099001565008,0.03613686445142592,-0.3343716804442139,0.2947097107354762,1.208112774544779,-0.2606953539514961,3.0809222222222274
37,200703,24087,-0.6098008892389531,0.4462247372478135,0.8310842930036684,-0.789103799287748,-0.6670508896640972,-0.11090284691969045,0.3145732348147895,0.8098227148789165,1.3140571222492046,0.7659571483477371,1.5751916970572868,0.6618488342937958,0.9736846673022855,0.14812128069811473,0.19818971794571766,0.5592788420232725,0.13564002889015256,0.19248511721276235,0.3344331835069293,-0.5481505374605359,-0.008282058663988137,0.8650523142031205,1.2427251028676012,0.037125469773218685,0.8531810235249263,-0.3327836323297885,0.5413235142230963,0.633199750831283,1.0318699832365048,0.06462881312402996,-0.013374477732136042,0.014823443000077253,1.3970841494126514,-0.6718719425200386,-0.14405507563092187,0.27447682604407353,-0.2693157987807481,-0.37206332510843776,1.0938489583447428,1.0240595922025546,0.011541577226906052,0.9123938920415874,0.7060766668686591,-0.3287899545971607,0.6865907702349866,1.091673901730404,0.6252892368409361,0.6341551447639651,0.7660601910476192,0.20009606451754272,1.485195437334657,-1.951680745034163,-0.2506779453036096,0.017096740000089188,0.8026198124750653,0.3394913247727646,0.0361368644514303,0.5891549687108154,0.5053604260450021,0.6142346618878742,-0.4835578373453689,2.825791111111104
38,200704,24088,-0.842888331558458,-0.5273880917554985,0.30928289672884507,-0.6375493862248901,-0.4985069079662963,-0.11090284691970305,0.8650763957406492,-0.5801765294366551,0.0907315160865495,-0.590479360839379,-0.14044942298264074,1.0131584054493339,1.1114081509069302,-0.39513687309389467,-0.3239041867659374,-0.521923213414265,-0.3376873639912243,-0.34047307304595203,0.661498008673527,-0.3984243950006789,0.10530113155029594,0.6049598180859883,1.2164839598179407,-0.4768779886952172,0.9784235381968706,0.20459912613235282,0.8042820879159551,0.7046799615485559,0.4089341001326357,0.35997914045747775,0.4235251281861272,0.4888425743695857,-0.6193358952179076,-0.4754390534306496,0.2799656946890746,0.03004977906049316,1.332472803360047,0.21083845354877614,0.3330767373736682,-0.444379659392951,0.12100040641107795,-0.380159009546281,1.1719958159353012,0.3099630009597339,0.4153220085028675,1.4907412358142662,1.0648227320157537,0.1341831011154359,-0.5269763966388196,0.0032439274291541525,-0.7307599807731843,1.365282201831093,-0.5223724147407831,0.017096740000065377,0.537399585424031,0.538053932948123,0.1901113303747466,-0.353224159761541,0.724535802408855,0.5127491616237083,-0.5240782888715544,1.4029811111110932
39,200705,24089,1.5605827893910869,-0.29913108562441454,-0.46889490811785894,-0.4439451938150844,-0.28798127514960614,-0.11090284691957071,1.002702185972164,0.08896320901566485,-0.015884674195407796,0.27242869941904885,-0.6054274769709789,-0.37275762512964394,-0.8677374018922269,0.4502122802599603,-0.08672537891487382,-0.38916400133843054,-0.013545968315827418,-0.0872433242799816,-0.04601552432622306,-0.4216195676358821,0.02876233503564601,0.6074487041630232,0.7399942049090773,-0.574714669341204,0.3348192902871994,0.0830585991780786,1.0743251239745533,-0.10786039293156037,1.2395152776043548,0.26152903134652666,1.0788745370639443,0.15720941782211315,-0.43725114202384036,-0.40711457026853093,-0.36853665991798856,-0.6069931414714556,0.5278219624157394,-0.33303534424802067,0.44540043954092984,-1.0079254248078555,0.117351778771621,0.4013846053673277,1.3399350270799062,0.9475700136604142,0.283849014986495,2.6563907963941604,1.4479347666659135,0.14239062017774018,-0.7554452673954289,-0.09405080699382867,-1.1561466379658814,-0.9134443754869607,-0.3646143357127357,0.3521928440021554,0.8026198124750846,-0.17687792436957578,0.4980602622215805,0.36304763559982933,0.9778802747342976,0.34360666118349215,-0.39238682141148495,1.2994811111111007
40,200706,24090,0.9348633879636793,1.19802708373712,-0.7282875097333412,-0.6489378681313428,-0.5164108474140476,-0.11090284691974715,0.8650763957407352,0.5072447949421053,-0.18863331442506998,-0.42889243589447024,-0.599726030111068,-0.39317775441391756,-0.11793102892058883,1.2395654885551217,0.02919814936653779,-0.30874439546157734,0.08281876782434743,0.03889789214534971,0.040612543414561546,-0.2430859374262507,0.10214746446449398,0.6515854707376643,-0.01800690535048212,0.7366975074015096,0.6021477568136818,0.11257558429557218,0.811783283362028,0.2743399174342996,0.8242246888685956,-0.3619883263578695,0.423525128186301,-0.03203776390337274,0.5406114214257629,-0.7444667058796698,0.08042650865614225,-0.0648801735839806,0.6976175647070615,0.06228033285428263,-0.33758410904972747,-0.19802965336869047,-0.5466984516124223,-0.32605214389841203,2.575968430644288,1.2776235936284435,0.48460047545988827,1.4568356303242882,2.384819596323999,0.6375086428981545,0.08065357877774076,0.5530723103311911,-0.2871642510964148,0.3270458322838094,0.2751823181231602,0.352192844002103,0.31006796223745176,0.08077436076947575,0.8060091940682546,-0.9199003075529778,0.7767405448986093,0.5813458423578522,-0.25056524106993017,1.4424022222222292
41,200707,24091,0.24390683815590825,1.2704409461154162,0.31229908977128923,-0.6743429431534324,-0.5645662707562842,-0.11090284691964633,0.7274506055092048,-0.7250894626541483,0.4199802966337114,-0.20247944626411069,-0.3805876813721521,0.006967128501007761,-0.14725008683640306,-1.3405224019897235,-0.2573530235150063,-0.08897831354422049,-0.14503804536961049,-0.2658327153987687,0.4629344354501934,0.05489249692695912,0.24467658482745774,0.23310931517804737,0.49607579018171216,1.3352953737215867,0.4076489916096093,-0.021553068664702597,1.1451697476319003,0.6988448423063517,1.2395152776043608,-0.46043843546894875,1.0788745370639194,0.32627023349683304,0.8508298898304619,-0.6804125029159376,-0.36853665991799,0.7869926909953544,-0.2277434241795694,0.12774662332981923,1.4722157663194,0.9982975000692716,0.084514130016354,-0.5785508502551058,1.550799160585858,2.2513518068053466,0.5650809269090957,1.468614053506811,3.349632001657702,0.21028954551372017,-0.16725945119222652,0.56551698566436,0.2662440459745051,1.284380666541712,-0.24191360757983033,0.017096740000122523,0.764731208610621,0.7834624111487888,0.03613686445140842,-0.5364849489695253,1.1907149941155895,0.4328763141936124,-0.02770275767604585,0.7717144444444415
42,200708,24092,-0.4788534785898908,0.9597560603367803,-0.4688949081178161,-0.4264244524205269,-0.2762511079252239,-0.11090284691964003,0.039321654351826406,-0.25206908987469734,0.30323957363733445,-0.7435103682694217,0.5017610020015661,0.001525029219974644,0.5023500952113742,0.20191573987396674,0.45089964461997967,0.9172586984978891,0.3329783365440669,0.49487939961687794,-0.5134303763585172,-0.02609289563490902,-0.011461313312388451,-0.5391865729954706,0.008777385908371125,-0.5775870199474122,-0.6166301471592541,0.08262452586757099,1.4047944566820598,-0.8518380963155469,1.44716057197227,1.5085637467548643,0.641974931145445,-0.30022805572008104,-1.6983566548864295,-0.27900616433994985,0.005599313893781423,-1.0453640107151376,1.662797876253959,-0.3091149688819593,0.20056001009768265,-0.777676726366904,-0.6342655149597807,-0.5845627242159849,1.4289045177130044,2.779528622519703,-0.0461830530954174,1.992956050750342,2.906723924422077,-0.2620137183297006,-0.06517761532222839,0.15031736318481453,0.0005231475087726355,-0.7111905372633928,2.6064961526484947,0.3521928440021506,1.6740577013569167,-0.46487355713868433,0.036136864451395294,-0.6585363897446536,1.4458207600472903,0.9318466904923748,0.34711141894094305,1.145585555555554
43,200709,24093,0.661771537974986,1.4424316927148677,0.8310842930038398,-0.2117953703372941,-0.017570051766289313,-0.11090284691971565,-0.3735557163425459,-0.7769566232702237,-0.3242735915409534,-0.8005894731583978,-0.8098601669082237,-0.45719246085389814,-2.40983502818483,0.4172596253909114,-0.023153382461005213,0.17917941503380228,0.04486601044251528,-0.10057548813919474,0.7931224431371815,0.2968331556246571,0.30861350678016086,0.09806188851334721,-0.6181738690240844,0.6752439344331178,-0.050380210167906544,-0.30326664721235275,1.9844701714313053,0.6025653748095586,1.0318699832365343,-0.985505684062149,0.641974931145594,0.4545978462478489,0.648513497392618,-0.8725751118080324,-0.1939398721391569,0.16457447553807195,0.45469465287536553,0.26119713852997134,0.18289111312755804,0.5539014107706662,0.01883883250586686,-0.45831337103762165,2.0838619363001745,2.7302310423377736,0.30699692237849685,1.7197267626957493,1.3887515792133318,-0.06542730493257548,-0.22559192883219012,-0.18342620256843534,-1.386386256714506,-0.34713362846114876,3.2725858196557365,0.35219284400205064,0.8405084163394729,0.3144713714637837,0.6520347281449098,-0.07190599436410786,1.9769564599531446,0.8491548013882096,0.5801040152163841,1.5141144444444432
44,200710,24094,-0.8025159464205726,0.508937520396515,-0.20950230650284815,0.3085706490808822,0.5596776511181581,-0.11090284691962113,0.03932165435176773,1.887165393544625,1.0039365452494837,2.3259916602214683,2.029476391057857,1.53846631883653,2.423007214669881,-0.23153058403014315,-0.462706671745087,-0.4922530328190962,-0.43587559586620894,-0.45084409477571263,0.4760872195691544,0.5715175615119776,0.5710651359822426,0.3151255234568708,1.3256284117137593,0.45604675817678725,0.8703481189117769,-1.0520431079128374,2.7512590392520084,0.5456729621978821,0.8242246888684539,1.1147633103101158,0.42352512818611476,0.36448014066430423,0.2910878707524075,-0.7103044642996906,0.08042650865612543,-0.23444424907690978,0.3915847829957907,-0.34058914699520904,-0.06346379319885014,-0.6408156119090129,0.39464747937154715,0.11281465524536914,1.7389851456930139,1.298015499840055,0.1348143203303878,2.1270735842354167,1.4340951013866579,0.21399657183782678,-0.1186490531589031,0.6401850376634375,2.1129250554309835,0.745037097945732,3.106063402903925,0.6872889480041502,1.1815058511193288,1.0709257044857743,0.4980602622215039,0.09164538464850847,2.719306489122525,0.22332754975929797,0.823226724373352,1.6201333333333365
